run_id,feat_set,classifier,accuracy,f1,latency_ms_mean,latency_ms_median,latency_ms_p95,n_test,train_time_s
20250825-204409_BASIC-3_RF_414afe,BASIC-3,RF,0.9890268553277505,0.9889534883720931,47.03933820385516,43.75830000026326,74.49628999929699,3463,0.5166384000003745
20250825-204653_BASIC-3_SVM_8a147a,BASIC-3,SVM,0.9812301472711522,0.9810771470160117,0.14496907305069714,0.14199999895936344,0.17559000025357815,3463,0.2239185999987967
20250825-204659_COLOR-7_RF_e6a69f,COLOR-7,RF,0.9948021946289345,0.9947735191637631,31.72075654056858,27.704899999662302,45.87416999966076,3463,0.784753300000375
20250825-204851_COLOR-7_SVM_44316e,COLOR-7,SVM,0.9953797285590529,0.9953596287703016,0.13834403692390182,0.1346000008197734,0.15368999902420907,3463,0.1397298999982013
20250825-204902_BASIC-5_RF_a8fd43,BASIC-5,RF,0.9959572624891713,0.9959443800695249,30.022093618257397,27.612699999735923,41.41617999921436,3463,0.7070874999990338
20250825-205048_BASIC-5_SVM_035bdf,BASIC-5,SVM,0.9907594571181056,0.9907138711549622,0.15575313312640668,0.15379999967990443,0.16990000040095765,3463,0.2337812000005215
20250825-205058_COLOR-9_RF_5dd1c2,COLOR-9,RF,0.997112330349408,0.9971031286210892,31.25931209932738,27.8744999995979,43.008109998845605,3463,1.0157836000016687
20250825-205248_COLOR-9_SVM_9921c0,COLOR-9,SVM,0.9956684955241121,0.995653433787308,0.15509890266775314,0.15440000061062165,0.17020000068441732,3463,0.15827580000041053
